year,city_x,id,province_x,provincecode,envirct04,envirct06,envirct09,eect01,eect02,eect04,fict03,gdpct01,gdpct02,gdpct03,gdpct04,gdp_percapita,eicct01,averagetemperature,averagerelativehumidity,precipitation,sunshinehours,ccnl2s,egdp2s,hdmsp2s,hviirs2s,panda2s,vl2s,egdp2m,ccnl2m,hdmsp2m,hviirs2m,panda2m,vl2m,e2s,e2m,viirs2s,viirs2m
2000,抚州市,361000,江西省,360000,,,,366.3999,74.852699,192.0,,125.142,36.200001,36.5,27.4,,172501.0,,,,,4543.8398,6057.4365,8891.251,,920762.31,350.79764,0.32099569,0.21355875,6.221736,,37.240631,0.004121697,1944583098.1055572,103480.34146222156,,
2000,赣州市,360700,江西省,360000,,,,785.20532,134.0643,202.0,9411.0,266.19891,34.599998,29.4,36.0,,249286.0,,,,,15282.575,14212.746,30161.207,,2970272.3,1155.9012,0.35961965,0.34839544,6.3221478,,58.270481,0.006587546,4597269457.719572,116672.38548825149,,
2000,吉安市,360800,江西省,360000,,,,452.0231,83.373703,177.0,,155.89799,37.400002,31.299999,31.299999,,262479.0,,,,,7770.6929,7542.2021,14617.718,,1567182.4,335.97324,0.29719359,0.27288198,6.135004,,47.35902,0.002949511,2485565198.687871,98138.8593018613,,
2000,景德镇市,360200,江西省,360000,,,,148.0426,51.032902,274.0,1160.0,95.265297,11.1,50.900002,38.0,,141683.0,,,,,5613.624,3592.593,9772.7646,,1002080.6,286.89334,0.68207544,0.92939043,7.3626404,,142.76256,0.011873616,1138406178.714609,216730.1583159815,,
2000,九江市,360400,江西省,360000,,,,448.8338,96.089401,237.0,3031.0,213.07001,19.0,46.0,35.0,,424879.0,,,,,10668.775,9709.0371,20460.721,,2023801.3,722.12744,0.50651777,0.48525155,6.3168802,,79.215096,0.008211286,3052901549.1979547,160211.8847779608,,
2000,南昌市,360100,江西省,360000,,,,433.87201,175.895,582.0,3288.0,435.1022,10.6,47.200001,42.200001,,433460.0,17.9,79.416702,1436.0,1712.3,18337.443,13092.913,33952.387,,3267252.5,2257.5232,1.8141826,2.2297316,7.9377975,,341.87714,0.068622202,4007385238.4595222,563278.0330680765,,
2000,萍乡市,360300,江西省,360000,,,,176.1093,49.4729,454.0,1498.0,99.486504,14.5,54.299999,31.299999,,109701.0,,,,,3749.0083,2264.5818,7183.0508,,739600.06,190.36662,0.59025866,0.86659878,6.3834434,,147.13553,0.011000796,718460136.8790054,187624.0039573013,,
2000,上饶市,361100,江西省,360000,,,,611.78369,104.5406,282.0,,173.431,32.700001,29.200001,38.099998,,110436.0,,,,,11399.525,8904.8232,21601.494,,2317563.8,525.48315,0.38990793,0.43750355,5.8602853,,76.543022,0.005041669,2838343682.416269,124956.99209596684,,
2000,新余市,360500,江西省,360000,,,,107.945,33.271599,333.0,1641.0,64.940804,20.5,43.700001,35.700001,,86600.0,,,,,3185.7922,2724.97,5874.1963,,596992.38,303.59454,0.85788316,0.88681835,6.9554234,,143.02,0.021127136,876523599.581269,277438.384342776,,
2000,宜春市,360900,江西省,360000,,,,514.20349,110.6586,273.0,,185.58,36.700001,30.6,32.700001,,104815.0,,,,,9317.1846,7779.9468,18827.256,,1859921.0,374.94788,0.41541043,0.43799534,5.5849028,,75.239586,0.00440634,2471302295.3851714,132461.73861987813,,
2000,鹰潭市,360600,江西省,360000,,,,104.1265,27.7642,299.0,529.0,53.9487,20.1,41.099998,38.799999,,49835.0,,,,,3540.0579,2481.7153,6587.855,,671714.5,225.69371,0.69776434,0.87693381,7.6067748,,143.19266,0.013976482,800122393.0800321,225891.6486409915,,
2000,鞍山市,210300,辽宁省,210000,,,,344.20001,173.5,372.0,8787.0,581.22131,7.8000002,56.099998,36.099998,16995.0,,,,,,47318.328,15620.179,76603.445,,7623398.0,17484.658,1.6846185,3.8679447,10.823868,,536.26794,0.35729724,5340093799.745665,576550.6806689111,,
2000,本溪市,210500,辽宁省,210000,,,,157.10001,102.5,187.0,864.0,158.3175,8.6000004,51.700001,39.700001,10091.0,,,,,,20874.715,8444.8135,35381.086,,3504765.5,6384.7114,1.0013115,1.8614726,12.349453,,268.94223,0.14233007,2872434145.7929997,341188.37387413334,,
2000,朝阳市,211300,辽宁省,210000,,,,334.20001,85.300003,170.0,1110.0,82.017899,22.9,33.400002,43.700001,2461.0,,,,,,22627.322,10553.127,46010.074,,4352601.5,1996.6777,0.53527629,0.85941231,5.8487325,,142.26035,0.018958407,3541674449.677252,179650.0051953322,,
2000,大连市,210200,辽宁省,210000,,,,551.5,275.39999,439.0,130597.0,1110.77,9.5,46.599998,44.0,20255.0,,11.4417,63.166698,419.20001,2704.5,70253.109,24884.943,111843.39,,-34650856.0,31180.07,2.1740186,3.9114892,10.640393,,-1660.2029,0.43395868,8375103452.169538,734669.8228810062,,
2000,丹东市,210600,辽宁省,210000,,,,241.0,98.699997,158.0,3696.0,172.89079,19.1,36.900002,44.099998,7181.0,,,,,,19611.135,8126.1841,29045.674,,-2962973.5,3163.5139,0.5600763,1.0075828,10.706713,,-131.00612,0.040632054,2745105521.6744184,189236.96296777268,,
2000,抚顺市,210400,辽宁省,210000,,,,227.0,149.0,201.0,2216.0,232.2075,8.1000004,59.799999,32.099998,10207.0,,,,,,27936.936,11290.396,45999.84,,4502118.5,7990.9517,1.0011865,1.8457181,12.566337,,255.97363,0.13198245,3946424836.352828,350207.7165503021,,
2000,阜新市,210900,辽宁省,210000,,,,192.10001,85.400002,185.0,314.0,65.053101,13.8,38.900002,47.299999,3393.0,,,,,,20843.66,6172.8418,36390.121,,3824983.0,3189.1289,0.59804559,1.4941033,7.4077144,,235.94722,0.057149041,2124868533.8963013,205866.5875926269,,
2000,葫芦岛市,211400,辽宁省,210000,,,,268.60001,75.0,258.0,1120.0,160.34219,15.0,45.700001,39.299999,6005.0,,,,,,29350.805,9448.1201,55760.254,,-11010816.0,4668.9512,0.9388864,2.1029143,7.7845984,,-678.89001,0.083626829,3209613581.483961,319769.1833928996,,
2000,锦州市,210700,辽宁省,210000,,,,306.39999,108.6,297.0,5939.0,195.8541,25.5,37.099998,37.400002,6402.0,,,,,,41975.383,10270.041,77420.602,,-4123628.8,8055.7007,1.0447818,3.1163468,7.5457611,,-263.4552,0.1495097,3500478362.355135,356688.53753731115,,
2000,辽阳市,211000,辽宁省,210000,,,,181.3,76.5,383.0,2695.0,172.071,12.9,47.900002,39.099998,9546.0,,,,,,33964.531,11915.378,58237.309,,5705099.0,8958.5215,2.5264595,5.4200859,11.679184,,783.40961,0.35737947,3951403945.731045,838375.2541160572,,
2000,盘锦市,211100,辽宁省,210000,,,,122.1,60.700001,300.0,9100.0,299.06039,7.4000001,75.599998,17.0,24630.0,,,,,,32682.791,12532.438,56463.25,,-10019821.0,9830.71,3.5380733,6.4319124,10.268696,,-1696.9438,0.48364973,4095302147.436428,1156455.059241533,,
2000,沈阳市,210100,辽宁省,210000,,,,685.09998,433.29999,528.0,71230.0,1119.1428,6.3000002,44.200001,49.400002,16432.0,,8.3249998,62.833302,501.5,2366.7,106487.25,39467.73,170739.27,,17072470.0,71629.969,3.0652616,6.1367378,11.520123,,846.66968,1.0319314,13106563306.010546,1018871.8190589518,,
2000,铁岭市,211200,辽宁省,210000,,,,298.5,90.099998,230.0,3600.0,126.5064,30.700001,34.299999,35.0,4249.0,,,,,,40865.504,10334.977,70599.148,,7260356.5,5700.7739,0.79569089,2.314254,7.6179843,,353.82178,0.080706418,3484534830.9298515,269247.923843008,,
2000,营口市,210800,辽宁省,210000,,,,226.2,88.199997,419.0,13952.0,170.8299,15.2,48.400002,36.5,7585.0,,,,,,32065.951,12680.607,56267.383,,-6580359.0,6547.3799,2.4490597,4.4350138,11.396917,,-783.16949,0.2263768,4124476968.1581073,797878.2958536682,,
2000,海东市,630200,青海省,630000,,,,148.3895,15.1986,,,39.242802,,,,2570.0,141200.0,,,,,6025.8091,4868.0073,11775.757,,1204577.8,500.20236,0.37369901,0.37263051,6.7988281,,64.102745,0.007732754,1574761163.4042196,120934.02683917648,,
2000,西宁市,630100,青海省,630000,,,,174.5932,76.608002,258.0,733.0,92.0131,,,,5310.0,538200.0,5.75,59.666698,343.0,2534.2,13533.661,9284.1875,23500.043,,2301657.5,6712.5762,1.219987,1.4234883,11.383842,,208.32867,0.17650346,2973474256.941621,390730.6789023747,,
2000,滨州市,371600,山东省,370000,,,,361.09,72.748596,382.0,4391.0,270.0,22.700001,48.299999,28.9,,507423.0,,,,,46785.676,19628.391,83207.758,,4284908.5,3544.3982,2.1842473,4.0551934,7.4234991,,319.61115,0.076803334,6221134086.023141,691819.2134366215,,
2000,德州市,371400,山东省,370000,,,,535.72998,109.5821,517.0,3600.0,360.0,26.1,42.799999,31.1,,818204.0,,,,,58089.953,18164.58,104424.43,,10369162.0,6027.6729,1.7489294,4.4521523,6.9104533,,683.89532,0.11548565,5957967913.164707,573642.0600830514,,
2000,东营市,370500,山东省,370000,,,,172.14,71.1856,217.0,3566.0,465.10999,6.5,81.599998,11.9,,1736355.0,,,,,50700.684,24674.311,86201.914,,-6041948.0,10984.233,3.3821647,5.104547,10.021719,,-523.46857,0.27645516,8218765042.44501,1124656.5371856112,,
2000,菏泽市,371700,山东省,370000,,,,848.94,125.4716,694.0,3574.0,208.5914,50.200001,26.700001,23.1,,349976.0,,,,,50064.895,15145.132,94317.383,,9241382.0,3678.1484,1.2440832,3.3625,5.6268821,,534.11151,0.061756507,4777772939.579656,392529.31636127614,,
2000,济南市,370100,山东省,370000,,,,562.65002,233.10271,690.0,12878.0,952.20001,10.0,44.0,46.099998,,2103375.0,14.5333,60.5,721.20001,2233.8999,80565.391,37079.23,140853.16,,13452227.0,30126.137,3.6206763,6.3126001,9.7793808,,907.04425,0.59008902,12015559642.987375,1173519.883964999,,
2000,济宁市,370800,山东省,370000,,,,790.01001,187.0452,739.0,2253.0,578.44,19.799999,43.0,37.200001,,1032379.0,,,,,62416.719,26550.105,111961.61,,11074592.0,9085.0732,2.3640134,4.531754,7.6701713,,691.95288,0.1648964,8688846244.798544,773649.0350488926,,
2000,聊城市,371500,山东省,370000,,,,553.58002,94.309196,635.0,2519.0,280.82999,32.5,41.700001,25.799999,,431901.0,,,,,46107.605,13890.464,87025.219,,8527700.0,4121.77,1.6046307,4.2837615,6.9678278,,681.78265,0.095734574,4520275631.513268,522184.5999981351,,
2000,临沂市,371300,山东省,370000,,,,1001.38,178.9474,583.0,3146.0,554.59998,20.5,46.700001,32.799999,,899419.0,,,,,67035.656,30057.99,125682.71,,12151013.0,7323.9448,1.7435549,3.1730983,6.8018436,,494.95438,0.086666338,9591222581.42269,556931.5950933296,,
2000,青岛市,370200,山东省,370000,,,,706.65002,292.35449,647.0,130797.0,1150.0703,12.2,48.700001,39.099998,,2426820.0,13.2167,71.166702,788.20001,2360.6001,102150.5,41333.039,165725.95,,5854946.0,50176.109,3.8944807,7.2975702,10.468609,,359.95438,0.89606661,13617631816.081696,1281919.220024037,,
2000,日照市,371100,山东省,370000,,,,276.06,66.609299,520.0,4137.0,209.5045,24.4,39.099998,36.599998,,481789.0,,,,,24864.262,10855.628,44172.387,,-850902.38,4059.1387,2.071908,3.7198603,7.5321789,,-109.55592,0.15182461,3492742640.377444,666620.291719089,,
2000,泰安市,370900,山东省,370000,,,,540.73999,161.4257,697.0,2486.0,396.39999,17.700001,44.900002,37.400002,,497980.0,,,,,42643.57,14810.243,78519.656,,7585641.0,4339.335,1.910534,4.4503846,7.4394078,,681.2373,0.11321037,4802718983.957796,619551.4340815535,,
2000,威海市,371000,山东省,370000,,,,246.95,90.446701,454.0,24031.0,560.89142,15.3,52.599998,32.099998,,674988.0,,,,,42000.965,15351.724,72552.977,,-8365337.5,8757.4922,2.9650652,5.6113014,8.7499342,,-961.79443,0.29247984,4998209933.093797,960911.5968447578,,
2000,潍坊市,370700,山东省,370000,,,,844.57001,197.0002,533.0,12785.0,714.56,20.4,46.099998,33.5,,903169.0,,,,,86272.492,39555.441,154259.91,,9229670.0,9342.0615,2.5246131,4.3132591,7.6605144,,397.10187,0.11676515,12690917276.418093,809280.2630077943,,
2000,烟台市,370600,山东省,370000,,,,645.79999,203.9924,470.0,44346.0,879.59003,14.3,51.799999,33.799999,,1279426.0,,,,,90211.133,31210.684,159949.34,,-10189342.0,18507.922,2.3595507,5.0633569,8.2388163,,-492.1152,0.25968653,10460179351.88765,787830.2166034745,,
2000,枣庄市,370400,山东省,370000,,,,357.98999,111.484,787.0,3705.0,248.8058,16.799999,49.5,33.799999,,444459.0,,,,,27524.977,12521.581,48085.898,,4837610.0,3063.3164,2.7331133,4.9260993,8.047802,,745.0163,0.13705595,4139723916.801074,903979.7618892562,,
2000,淄博市,370300,山东省,370000,,,,407.98999,174.5307,687.0,8807.0,642.20001,7.4000001,58.799999,33.900002,,991854.0,,,,,50633.457,25271.982,87197.508,,8503440.0,11249.523,4.2287602,6.8009481,11.922511,,982.89362,0.37773725,8494568319.469333,1421879.1844023538,,
2000,大同市,140200,山西省,140000,,,,300.29999,119.59,201.0,,170.18291,7.8000002,50.700001,41.5,6083.0,336457.0,,,,,46144.32,20079.127,80035.023,,7678389.0,15527.156,1.4250218,2.5122344,11.310433,,359.7431,0.21132968,6825916662.524885,484437.9337386658,,
2000,晋城市,140500,山西省,140000,,,,216.22,39.860001,221.0,,144.9381,8.3000002,53.200001,38.5,6897.0,466304.0,,,,,32487.102,15045.6,60176.434,,5813705.0,5184.4097,1.5942599,2.7985611,9.1769342,,430.97595,0.11164789,5247317626.25757,562289.8586048086,,
2000,晋中市,140700,山西省,140000,,,,301.64999,72.580002,184.0,,138.37289,15.0,49.099998,35.900002,4589.0,351842.0,,,,,39999.758,21144.645,72381.469,,7116577.5,6143.3193,1.2882032,1.9377387,8.106781,,296.67938,0.074399263,7172111636.79357,437080.9878447176,,
2000,临汾市,141000,山西省,140000,,,,395.57001,86.669998,198.0,,170.3286,13.5,51.900002,34.599998,4286.0,408116.0,,,,,79828.734,33427.535,145280.14,,13900869.0,13175.74,1.6439921,3.1669641,10.639822,,474.57932,0.13067465,11820409507.568384,582652.2185733098,,
2000,吕梁市,141100,山西省,140000,,,,338.35999,52.970001,,,85.390999,,,,2525.0,,,,,,46907.926,26926.006,86651.398,,8305120.5,7124.3193,1.2720824,1.7538334,9.2265291,,267.2182,0.066591047,9267249539.374908,437944.0335204596,,
2000,朔州市,140600,山西省,140000,,,,145.21001,30.790001,131.0,,83.527901,18.9,44.900002,36.200001,6100.0,204861.0,,,,,22285.08,11751.707,40516.93,,3948592.8,3355.366,1.1042937,1.6130955,7.626246,,245.96313,0.060718279,3817343163.68658,359589.78999173915,,
2000,太原市,140100,山西省,140000,,,,334.39999,203.92,442.0,,346.53049,4.3000002,48.700001,47.0,11386.0,1047702.0,10.7167,56.416698,419.29999,2438.7,51259.766,25069.893,82820.328,,8165631.5,28743.846,3.625463,5.8446975,13.85745,,801.24432,0.81933254,8353545982.247388,1210151.9428764898,,
2000,忻州市,140900,山西省,140000,,,,293.82999,55.880001,114.0,,83.419899,20.5,38.400002,41.099998,2847.0,203277.0,,,,,33950.754,14693.87,63112.164,,6223856.5,4095.2556,0.58267498,1.0479746,6.712965,,165.32373,0.031601503,4862149293.115886,192920.0059912972,,
2000,阳泉市,140300,山西省,140000,,,,127.31,55.860001,272.0,,94.709396,2.8,57.900002,39.200001,7646.0,186033.0,,,,,15708.393,7126.7822,28223.809,,2767708.5,2748.2615,1.5593197,2.7059779,9.2571468,,410.28592,0.11835444,2473483404.459536,541548.0174098641,,
2000,运城市,140800,山西省,140000,,,,481.04999,73.57,226.0,,172.3546,21.0,49.599998,29.4,3592.0,433774.0,,,,,54454.16,17014.539,101078.21,,9842685.0,6724.0698,1.1938627,3.1225998,6.9850626,,485.72525,0.096395664,5691070920.452802,400481.0234609555,,
2000,长治市,140400,山西省,140000,,,,,,225.0,,170.20261,14.4,54.799999,30.799999,5472.0,463172.0,,,,,39513.137,18891.707,71459.32,,7060666.5,6044.0063,1.3489089,2.2686369,8.1756945,,348.85379,0.08675129,6264921117.150467,448204.4619917071,,
2000,安康市,610900,陕西省,610000,,,,292.4313,38.377201,124.0,31.0,74.800003,31.6,25.299999,43.0,2561.0,277658.0,,,,,5906.9985,5879.1108,11014.698,,1193401.6,357.56686,0.2493583,0.21068783,5.9717269,,36.629803,0.003188275,1972932956.6771717,83680.54622162359,,
2000,宝鸡市,610300,陕西省,610000,,,,363.3782,83.618599,200.0,0.0,195.34,12.4,53.400002,34.200001,5425.0,692127.0,,,,,20899.248,11058.456,39574.328,,3947190.3,2451.0752,0.60958374,0.95078003,7.2804346,,154.53062,0.027876444,3620219629.381136,199882.9497677462,,
2000,汉中市,610700,陕西省,610000,,,,368.9306,67.135399,135.0,487.0,119.23,22.1,44.200001,33.700001,3250.0,388409.0,,,,,10761.547,9013.1328,20099.396,,2161761.5,528.58838,0.33211479,0.33221012,5.9938278,,57.428055,0.00407928,2930180491.477435,107986.79081649924,,
2000,商洛市,611000,陕西省,610000,,,,236.7234,29.525499,,,,,,,,232717.0,,,,,8313.7266,5263.8296,17841.227,,1693160.4,315.99911,0.26832575,0.35278362,5.1204309,,61.828484,0.003352216,1771253522.632418,90313.01316040536,,
2000,铜川市,610200,陕西省,610000,,,,83.215401,38.348499,214.0,306.0,34.549999,9.8999996,52.299999,37.799999,4171.0,152700.0,,,,,8213.4971,3164.4961,17063.705,,1583617.9,719.89862,0.81048918,1.7189958,6.8635845,,285.20578,0.037663024,1058291598.799594,271327.9003885924,,
2000,渭南市,610500,陕西省,610000,,,,529.02142,92.020401,403.0,110.0,165.47,23.6,40.599998,35.900002,3149.0,499640.0,,,,,42188.184,14115.56,80847.359,,7794451.0,1932.5503,1.084094,2.655648,5.8911676,,422.22888,0.030411646,4574724757.472153,351692.9044143899,,
2000,西安市,610100,陕西省,610000,,,,688.01111,285.79129,689.0,15633.0,646.13,6.5,47.700001,45.799999,9484.0,2331467.0,14.4917,66.416702,539.0,1091.9,53728.363,33189.18,90034.828,,8897299.0,26745.883,3.2782612,4.3942151,11.487637,,626.18628,0.54682893,10588100106.10672,1046364.428990561,,
2000,咸阳市,610400,陕西省,610000,,,,487.78271,94.941902,465.0,1517.0,234.46001,22.5,43.599998,33.900002,4980.0,732904.0,,,,,31839.863,17571.865,61927.648,,5926151.5,3411.4641,1.697764,2.5265157,7.8723273,,404.67642,0.067674279,5543455428.457958,536220.0436753487,,
2000,延安市,610600,陕西省,610000,,,,196.6358,40.9814,53.0,1700.0,130.63,22.0,50.599998,27.4,6690.0,411343.0,,,,,31644.166,23048.99,62142.18,,5892184.5,4880.4185,0.6210649,0.68595004,7.2026997,,109.91357,0.026447715,7085247595.816855,190966.36612145085,,
2000,榆林市,610800,陕西省,610000,,,,326.03821,44.994099,76.0,303.0,105.05,18.1,45.0,36.900002,3264.0,397148.0,,,,,50659.316,28100.441,95162.484,,9128830.0,10984.623,0.65352631,0.92785686,8.3124123,,143.88553,0.050296593,8993446601.349838,209233.385332572,,
2000,巴中市,511900,四川省,510000,,,,346.70001,45.5,282.0,161.0,84.0,51.700001,16.200001,32.099998,2438.0,129500.0,,,,,2146.1521,3097.4731,4432.7373,,435211.94,164.39108,0.25123465,0.14759548,6.0957546,,25.756287,0.002826319,1026679027.1411223,83381.42047393273,,
2000,成都市,510100,四川省,510000,,,,1013.3,345.89999,818.0,22062.0,1312.99,9.6000004,44.700001,45.700001,13020.0,4002500.0,16.575001,78.416702,783.29999,1010.2,63168.59,42013.48,108784.85,,11105036.0,10851.234,2.9217005,3.7790537,9.6962128,,571.70526,0.16228646,12899513218.889482,897063.0394490329,,
2000,达州市,511700,四川省,510000,,,,620.09998,90.800003,374.0,186.0,187.84,38.900002,36.0,25.1,3040.0,223800.0,,,,,5767.541,5693.2959,10421.765,,1169399.9,312.4548,0.34219244,0.29597878,6.1993937,,51.641872,0.004008409,1805515106.316138,109058.72582380127,,
2000,德阳市,510600,四川省,510000,,,,379.29999,72.5,637.0,3090.0,260.07999,23.799999,43.700001,32.5,6889.0,376000.0,,,,,15431.338,8499.0381,28846.615,,2979042.5,805.93188,1.4348584,2.2300608,7.3546147,,370.47925,0.029116254,2645014788.338557,446547.52026001335,,
2000,广安市,511600,四川省,510000,,,,438.60001,51.0,691.0,0.0,126.47,33.400002,36.900002,29.700001,2901.0,231500.0,,,,,4743.7896,3111.3171,8163.9883,,939501.88,178.54379,0.48906723,0.64296144,5.7021551,,109.58375,0.006049839,960673154.4170804,151284.21464610248,,
2000,广元市,510800,四川省,510000,,,,302.60001,54.799999,185.0,461.0,86.290001,40.0,25.9,34.0,2857.0,201800.0,,,,,5289.312,5505.603,9801.3096,,1063415.1,186.2104,0.33643895,0.27330554,5.824677,,47.28606,0.002405388,1815996155.4335515,111394.48583993244,,
2000,乐山市,511100,四川省,510000,,,,345.89999,80.400002,270.0,12983.0,146.02,24.700001,43.599998,31.700001,4226.0,408600.0,,,,,8747.9512,4844.0576,16003.329,,1743022.9,184.88191,0.37891516,0.59723288,5.545001,,102.40532,0.003155403,1538863525.1966424,120780.58392544046,,
2000,泸州市,510500,四川省,510000,,,,463.70001,70.699997,379.0,129.0,165.49001,27.200001,38.400002,34.400002,3578.0,359800.0,,,,,5230.4092,3737.3689,8449.9805,,1014167.7,262.16763,0.30434999,0.37450966,6.2968888,,62.49345,0.00469292,1202099114.4798446,98077.72947623252,,
2000,眉山市,511400,四川省,510000,,,,339.89999,41.799999,473.0,1334.0,124.8,33.299999,36.0,30.700001,3678.0,233600.0,,,,,6567.9111,3298.7473,12118.345,,1302395.9,223.48671,0.45707542,0.78869975,5.983696,,134.58211,0.006708871,1018047691.0382044,141101.9345450871,,
2000,绵阳市,510700,四川省,510000,,,,518.40002,102.1,256.0,5860.0,317.89001,22.4,41.299999,36.299999,6122.0,739000.0,,,,,19123.316,11287.469,34506.828,,3652287.5,2082.0903,0.555493,0.79939204,7.4887538,,131.38211,0.021758003,3695188754.0594215,182337.4952319896,,
2000,南充市,511300,四川省,510000,,,,709.20001,110.6,568.0,115.0,176.78,37.799999,25.9,36.400002,2492.0,351000.0,,,,,8681.7451,6969.1104,16887.678,,1710929.0,578.16681,0.5566808,0.59319174,6.7163324,,100.60173,0.009875759,2114149171.8527348,169581.11755229533,,
2000,内江市,511000,四川省,510000,,,,419.89999,72.699997,780.0,51.0,144.81,23.5,41.0,35.5,3454.0,251500.0,,,,,5979.7256,3197.5686,11309.36,,1209268.3,216.55031,0.5919596,0.96211374,5.7451038,,167.44185,0.008710287,987130107.1409676,183070.295022947,,
2000,攀枝花市,510400,四川省,510000,,,,103.0,54.900002,139.0,80.0,114.52,6.9000001,68.599998,24.5,11184.0,311600.0,,,,,13128.062,8138.7559,24135.611,,2329181.0,3972.4949,1.095549,1.5772133,11.199066,,240.81268,0.11930749,2839927237.4762864,382681.8779246575,,
2000,遂宁市,510900,四川省,510000,,,,371.0,58.599998,697.0,642.0,118.02,34.400002,33.0,32.5,3169.0,237800.0,,,,,4208.4727,3703.4534,7789.541,,852837.06,168.1917,0.69303739,0.67762524,5.9371147,,118.1709,0.006769931,1118565260.4237976,209667.9317823304,,
2000,雅安市,511800,四川省,510000,,,,149.8,27.6,98.0,10.0,73.940002,24.1,47.900002,28.0,4949.0,211400.0,,,,,4565.5195,3002.3938,9541.0117,,951077.5,159.75447,0.19954903,0.26300049,5.3850689,,47.147243,0.002300654,1028183277.9641546,68336.48687879836,,
2000,宜宾市,511500,四川省,510000,,,,508.5,81.300003,383.0,31.0,200.64999,23.6,44.799999,31.6,3963.0,438500.0,,,,,6656.1445,3878.6514,11330.035,,1339303.5,163.02911,0.29124638,0.43892309,5.8415351,,75.999878,0.002687548,1255518831.9398267,94531.13806358812,,
2000,资阳市,512000,四川省,510000,,,,488.39999,55.0,614.0,188.0,142.86,39.900002,29.799999,30.299999,2924.0,163100.0,,,,,2469.4822,2381.9075,4380.0156,,460165.91,100.45746,0.41289732,0.37033889,6.8437324,,59.386162,0.003766109,744784583.090725,129105.283232182,,
2000,自贡市,510300,四川省,510000,,,,315.0,71.900002,720.0,2005.0,151.96001,21.299999,45.0,33.599998,4825.0,199200.0,,,,,3724.0227,2118.7705,6555.647,,693108.75,166.14594,0.48356396,0.74121767,6.5835042,,118.7196,0.008266892,671879850.4353133,153354.3874045435,,
2000,保山市,530500,云南省,530000,,,,491.70001,35.099998,119.0,,70.425499,42.400002,18.6,39.0,3019.0,153021.0,,,,,9701.1055,6551.4287,20288.141,,1028360.2,990.23724,0.34221557,0.45933691,6.6234989,,41.90094,0.011721203,2169401718.321891,113377.85767981395,,
2000,昆明市,530100,云南省,530000,,,,481.0,189.10001,228.0,3766.0,626.28528,8.1999998,47.099998,44.700001,13125.0,1994072.0,15.625,69.916702,886.0,1995.5,56544.883,33605.371,90576.672,,8832303.0,31825.943,1.5923073,2.4204032,11.734393,,325.34909,0.34056687,10955208608.620825,520596.5206077232,,
2000,丽江市,530700,云南省,530000,,,,109.9,13.3,,,30.813499,30.299999,26.299999,43.400002,2811.0,122212.0,,,,,4181.208,5606.0366,8558.957,,794969.19,738.65656,0.27162316,0.18059388,7.2190933,,29.548376,0.007975875,1905136534.0046992,92321.77272678349,,
2000,临沧市,530900,云南省,530000,,,,213.8,19.4,,48.0,55.003799,45.900002,25.799999,28.299999,2471.0,242230.0,,,,,6109.9761,6627.4536,12990.788,,-1393707.4,894.50092,0.2788395,0.23494813,7.3153439,,-46.119072,0.008598872,2230056581.146105,93830.09604899876,,
2000,普洱市,530800,云南省,530000,,,,85.300003,26.200001,,132.0,53.668598,36.5,27.1,36.400002,2161.0,125938.0,,,,,8602.3379,10245.893,17558.252,,-625976.25,896.57391,0.23051374,0.17789295,7.0773883,,-11.139892,0.004635123,3530114979.715293,79438.92344525747,,
2000,曲靖市,530300,云南省,530000,,,,547.20001,64.599998,189.0,1631.0,213.117,24.700001,42.5,32.799999,3946.0,571814.0,,,,,31802.414,15658.722,57642.738,,5676373.0,5925.9937,0.53934777,0.98694402,9.1994085,,151.59457,0.045974862,5213119505.580359,180046.4821671626,,
2000,玉溪市,530400,云南省,530000,,,,201.7,34.0,132.0,,294.5531,9.3000002,68.199997,22.5,14698.0,423941.0,,,,,20779.016,10972.962,38888.695,,3726093.5,3674.0308,0.73132294,1.2637483,8.6885052,,195.01485,0.055859074,3623384389.113007,242129.1179579776,,
2000,昭通市,530600,云南省,530000,,,,250.8,33.700001,,,106.5372,30.0,35.099998,34.900002,2193.0,214411.0,,,,,6196.6943,5177.1777,11076.914,,1239440.8,770.91296,0.22984155,0.2436718,5.9245644,,41.941238,0.007578331,1731037582.8266318,76880.41356269049,,
2000,杭州市,330100,浙江省,330000,,,,621.58002,227.0,375.0,43093.0,1382.5601,7.5,51.299999,41.200001,22342.0,3766500.0,17.2167,76.333298,1198.3,1513.8,74114.367,48322.379,114587.62,,11880317.0,20127.105,2.8638327,3.7942717,12.64729,,523.39124,0.25759292,15441644579.106842,916440.8976198962,,
2000,湖州市,330500,浙江省,330000,,,,255.78999,65.559998,440.0,8205.0,377.88,13.8,56.5,29.700001,14794.0,740200.0,,,,,29830.135,15672.494,50959.855,,5258102.5,2683.5867,2.6822,4.38765,8.4182005,,665.54327,0.098675884,4890717303.494134,837003.0781188994,,
2000,嘉兴市,330400,浙江省,330000,,,,331.26001,78.589996,846.0,15318.0,541.02002,11.1,58.700001,30.200001,16359.0,1796500.0,,,,,43606.918,28352.223,73190.352,,7151959.0,5760.6826,7.2422881,8.1239452,12.571317,,1146.6287,0.26831102,8733806711.350492,2231510.0917448383,,
